Sample number,epoch machine time (ns),Timestamp for frame capture.read  (ns),Timestamp LPMSB2 (s),"Quaternions [q0, q1, q2, q3] LPMS-B2","Euler [Roll, Pitch, Yaw] LPMSB2"
3499,1692882684865019655,1692882684822261793,1229.805,"[0.0769897997379303, 0.36004161834716797, -0.687323272228241, -0.6261224746704102]","[104.22171783447266, 33.82747268676758, -151.33224487304688]"
3500,1692882684870936597,1692882684822261793,1229.81,"[0.07736816257238388, 0.3598257899284363, -0.6865715384483337, -0.6270241141319275]","[104.06175231933594, 33.88145065307617, -151.42652893066406]"
3501,1692882684876939873,1692882684822261793,1229.815,"[0.07774557173252106, 0.3595940172672272, -0.6857796907424927, -0.62797611951828]","[103.89253234863281, 33.93593215942383, -151.5251922607422]"
3502,1692882684883101585,1692882684822261793,1229.82,"[0.07812002301216125, 0.35934269428253174, -0.6849446296691895, -0.6289840340614319]","[103.7130355834961, 33.990638732910156, -151.6287841796875]"
3503,1692882684888840427,1692882684822261793,1229.825,"[0.07849056273698807, 0.35907483100891113, -0.6840725541114807, -0.6300390958786011]","[103.52476501464844, 34.04534149169922, -151.73648071289062]"
3504,1692882684894865347,1692882684822261793,1229.83,"[0.07886641472578049, 0.35879310965538025, -0.6831809878349304, -0.6311191320419312]","[103.33149719238281, 34.10023880004883, -151.84759521484375]"
3505,1692882684900778344,1692882684822261793,1229.835,"[0.07924385368824005, 0.3585014343261719, -0.6822838187217712, -0.6322072148323059]","[103.13619232177734, 34.15460968017578, -151.9605712890625]"
3506,1692882684906358111,1692882684822261793,1229.84,"[0.07963860034942627, 0.3582020103931427, -0.6813957691192627, -0.6332842111587524]","[102.94209289550781, 34.20933151245117, -152.0753631591797]"
3507,1692882684912331456,1692882684822261793,1229.845,"[0.08005596697330475, 0.3579060435295105, -0.6805205345153809, -0.6343390941619873]","[102.75120544433594, 34.2653923034668, -152.19061279296875]"
3508,1692882684918220285,1692882684822261793,1229.8500000000001,"[0.08047330379486084, 0.35759681463241577, -0.6796817779541016, -0.6353592276573181]","[102.56574249267578, 34.31881332397461, -152.3057861328125]"
3509,1692882684924174116,1692882684923532617,1229.855,"[0.08090834319591522, 0.35729652643203735, -0.678873598575592, -0.6363361477851868]","[102.38731384277344, 34.372745513916016, -152.4193878173828]"
3510,1692882684930772404,1692882684923532617,1229.8600000000001,"[0.08134885132312775, 0.3569942116737366, -0.6780911684036255, -0.637283205986023]","[102.21360778808594, 34.42567443847656, -152.53236389160156]"
3511,1692882684937126118,1692882684923532617,1229.865,"[0.08184771239757538, 0.3565877079963684, -0.6773215532302856, -0.638264536857605]","[102.0316162109375, 34.476558685302734, -152.66270446777344]"
3512,1692882684944457134,1692882684923532617,1229.8700000000001,"[0.08231636881828308, 0.3562460243701935, -0.6766089200973511, -0.6391503214836121]","[101.8670654296875, 34.526100158691406, -152.77928161621094]"
3513,1692882684950471477,1692882684923532617,1229.875,"[0.08275780081748962, 0.3559540808200836, -0.6758655905723572, -0.6400418281555176]","[101.70198059082031, 34.5772819519043, -152.88909912109375]"
3514,1692882684956368294,1692882684923532617,1229.88,"[0.08318726718425751, 0.35560694336891174, -0.6751139760017395, -0.6409717202186584]","[101.52919006347656, 34.62408447265625, -153.00613403320312]"
3515,1692882684962950372,1692882684923532617,1229.885,"[0.08358980715274811, 0.35525962710380554, -0.6743962168693542, -0.6418668627738953]","[101.36244201660156, 34.66687774658203, -153.1195831298828]"
3516,1692882684968762987,1692882684923532617,1229.89,"[0.08400175720453262, 0.3548978865146637, -0.6736325621604919, -0.6428145170211792]","[101.18574523925781, 34.711151123046875, -153.2382354736328]"
3517,1692882684975813173,1692882684923532617,1229.895,"[0.08439140021800995, 0.35450124740600586, -0.6728926301002502, -0.643756628036499]","[101.00948333740234, 34.75006103515625, -153.3588104248047]"
3518,1692882684982041679,1692882684923532617,1229.9,"[0.08478621393442154, 0.35408473014831543, -0.6721159219741821, -0.6447446346282959]","[100.82440185546875, 34.789329528808594, -153.48451232910156]"
3519,1692882684987844669,1692882684923532617,1229.905,"[0.08522380888462067, 0.35369133949279785, -0.6713590025901794, -0.6456906795501709]","[100.64611053466797, 34.83268737792969, -153.6090087890625]"
3520,1692882684993816039,1692882684923532617,1229.91,"[0.08565006405115128, 0.35329562425613403, -0.6706153750419617, -0.6466230154037476]","[100.46998596191406, 34.87406921386719, -153.73240661621094]"
3521,1692882684999598458,1692882684923532617,1229.915,"[0.08607771247625351, 0.3528839349746704, -0.6698604822158813, -0.6475727558135986]","[100.2901611328125, 34.91468811035156, -153.85870361328125]"
3522,1692882685005537169,1692882684923532617,1229.92,"[0.0864790752530098, 0.3524706959724426, -0.669113278388977, -0.6485162377357483]","[100.11139678955078, 34.952308654785156, -153.98304748535156]"
3523,1692882685011276135,1692882684923532617,1229.925,"[0.08687601238489151, 0.35202398896217346, -0.6683382987976074, -0.6495041251182556]","[99.92395782470703, 34.988162994384766, -154.1131591796875]"
3524,1692882685017062220,1692882684923532617,1229.93,"[0.08727504312992096, 0.35156962275505066, -0.6675477027893066, -0.6505089998245239]","[99.73294830322266, 35.02396011352539, -154.2453155517578]"
3525,1692882685022922015,1692882685024181356,1229.935,"[0.0876811146736145, 0.35110339522361755, -0.6667184829711914, -0.6515557765960693]","[99.53374481201172, 35.06071090698242, -154.3817596435547]"
3526,1692882685030462420,1692882685024181356,1229.94,"[0.08808838576078415, 0.35061219334602356, -0.665870189666748, -0.6526318788528442]","[99.32852172851562, 35.09628677368164, -154.52268981933594]"
3527,1692882685036182397,1692882685024181356,1229.945,"[0.08848333358764648, 0.35011395812034607, -0.6650012731552124, -0.653731107711792]","[99.1187744140625, 35.13071823120117, -154.66490173339844]"
3528,1692882685042126295,1692882685024181356,1229.95,"[0.08889388293027878, 0.3496440649032593, -0.6641678214073181, -0.6547732353210449]","[98.91893768310547, 35.1666145324707, -154.80250549316406]"
3529,1692882685047991612,1692882685024181356,1229.955,"[0.08928107470273972, 0.3491019606590271, -0.663306713104248, -0.6558817625045776]","[98.70626831054688, 35.196380615234375, -154.9495391845703]"
3530,1692882685053930301,1692882685024181356,1229.96,"[0.0896841287612915, 0.34853169322013855, -0.6624254584312439, -0.657019853591919]","[98.48725891113281, 35.225955963134766, -155.10256958007812]"
3531,1692882685059984104,1692882685024181356,1229.965,"[0.0901014432311058, 0.34794214367866516, -0.661545991897583, -0.6581602692604065]","[98.26692199707031, 35.25495529174805, -155.259033203125]"
3532,1692882685065982596,1692882685024181356,1229.97,"[0.0905529335141182, 0.3473234474658966, -0.6606495976448059, -0.6593244075775146]","[98.04093933105469, 35.28508758544922, -155.42271423339844]"
3533,1692882685071925488,1692882685024181356,1229.9750000000001,"[0.09103130549192429, 0.34667691588401794, -0.659751296043396, -0.6604973673820496]","[97.81214141845703, 35.315216064453125, -155.5920867919922]"
3534,1692882685078008306,1692882685024181356,1229.98,"[0.09151970595121384, 0.34599944949150085, -0.6588287353515625, -0.6617047786712646]","[97.57601928710938, 35.34444808959961, -155.76756286621094]"
3535,1692882685083839502,1692882685024181356,1229.9850000000001,"[0.09201814979314804, 0.3452869951725006, -0.6578827500343323, -0.6629478931427002]","[97.33231353759766, 35.3724250793457, -155.94964599609375]"
3536,1692882685089600638,1692882685024181356,1229.99,"[0.09252947568893433, 0.34454986453056335, -0.6569076180458069, -0.6642259955406189]","[97.08113098144531, 35.400238037109375, -156.137451171875]"
3537,1692882685095317483,1692882685024181356,1229.9950000000001,"[0.09305992722511292, 0.34377211332321167, -0.6559112071990967, -0.6655382513999939]","[96.82233428955078, 35.42698287963867, -156.3330841064453]"
3538,1692882685101030150,1692882685024181356,1230.0,"[0.09361661225557327, 0.34302690625190735, -0.6549912095069885, -0.6667495965957642]","[96.58139038085938, 35.45491409301758, -156.52210998535156]"
3539,1692882685106700628,1692882685024181356,1230.005,"[0.09418314695358276, 0.34219056367874146, -0.6539755463600159, -0.6680952906608582]","[96.31401062011719, 35.4799919128418, -156.7289581298828]"
3540,1692882685112264250,1692882685024181356,1230.01,"[0.09477412700653076, 0.3413187563419342, -0.6529316306114197, -0.6694772243499756]","[96.03843688964844, 35.504878997802734, -156.9436798095703]"
3541,1692882685117852354,1692882685024181356,1230.015,"[0.09538407623767853, 0.3404059410095215, -0.6518407464027405, -0.6709168553352356]","[95.7507095336914, 35.52924728393555, -157.16761779785156]"
3542,1692882685123466863,1692882685124747119,1230.02,"[0.09599780291318893, 0.339444100856781, -0.6506815552711487, -0.6724401116371155]","[95.44611358642578, 35.551856994628906, -157.40184020996094]"
3543,1692882685131141306,1692882685124747119,1230.025,"[0.09660408645868301, 0.33842387795448303, -0.6494267582893372, -0.6740785241127014]","[95.11881256103516, 35.57182312011719, -157.6481475830078]"
3544,1692882685137049359,1692882685124747119,1230.03,"[0.09718720614910126, 0.3373377323150635, -0.6480162739753723, -0.6758940815925598]","[94.75727844238281, 35.58900451660156, -157.90957641601562]"
3545,1692882685143018698,1692882685124747119,1230.035,"[0.09774134308099747, 0.3361858129501343, -0.6464723348617554, -0.6778637766838074]","[94.36578369140625, 35.6019401550293, -158.18429565429688]"
3546,1692882685148859922,1692882685124747119,1230.04,"[0.09825858473777771, 0.33498135209083557, -0.644805908203125, -0.6799692511558533]","[93.94789123535156, 35.610321044921875, -158.46922302246094]"
3547,1692882685154788868,1692882685124747119,1230.045,"[0.09875842183828354, 0.33372166752815247, -0.6430459022521973, -0.6821793913841248]","[93.50894165039062, 35.614479064941406, -158.764404296875]"
3548,1692882685160861398,1692882685124747119,1230.05,"[0.09925138205289841, 0.33244019746780396, -0.6412506699562073, -0.6844196915626526]","[93.06293487548828, 35.61580276489258, -159.06309509277344]"
3549,1692882685166539584,1692882685124747119,1230.055,"[0.09974715858697891, 0.33110731840133667, -0.6394026279449463, -0.6867188811302185]","[92.60401153564453, 35.61334991455078, -159.37060546875]"
3550,1692882685172199706,1692882685124747119,1230.06,"[0.10029159486293793, 0.32976508140563965, -0.6375662088394165, -0.6889891028404236]","[92.14800262451172, 35.612056732177734, -159.68170166015625]"
3551,1692882685178046315,1692882685124747119,1230.065,"[0.10086459666490555, 0.3284021317958832, -0.6357730627059937, -0.6912097930908203]","[91.69940185546875, 35.60849380493164, -159.99444580078125]"
3552,1692882685183696983,1692882685124747119,1230.07,"[0.10147558897733688, 0.3270290195941925, -0.6340309381484985, -0.6933682560920715]","[91.26053619384766, 35.604042053222656, -160.30787658691406]"
3553,1692882685189307439,1692882685124747119,1230.075,"[0.10212991386651993, 0.3256700932979584, -0.6323773860931396, -0.6954187750816345]","[90.84027862548828, 35.600040435791016, -160.61744689941406]"
3554,1692882685195137742,1692882685124747119,1230.08,"[0.10282295942306519, 0.32432475686073303, -0.6307966113090515, -0.697378396987915]","[90.43557739257812, 35.59660339355469, -160.92381286621094]"
3555,1692882685200903411,1692882685124747119,1230.085,"[0.10352759808301926, 0.3229757249355316, -0.6292736530303955, -0.6992734670639038]","[90.04207611083984, 35.590702056884766, -161.2277374267578]"
3556,1692882685206701301,1692882685124747119,1230.09,"[0.10422679036855698, 0.321626752614975, -0.6277871131896973, -0.7011250257492065]","[89.65626525878906, 35.58186340332031, -161.52857971191406]"
3557,1692882685212633800,1692882685124747119,1230.095,"[0.10491425544023514, 0.320258766412735, -0.6262991428375244, -0.7029770016670227]","[89.26971435546875, 35.569114685058594, -161.8301544189453]"
3558,1692882685218628695,1692882685124747119,1230.1000000000001,"[0.10559866577386856, 0.3189125955104828, -0.6248221397399902, -0.7047986388206482]","[88.88829040527344, 35.5560417175293, -162.12762451171875]"
3559,1692882685224751940,1692882685225357908,1230.105,"[0.10626642405986786, 0.31751713156700134, -0.6232864260673523, -0.706685483455658]","[88.49346160888672, 35.53768539428711, -162.4320526123047]"
3560,1692882685232293485,1692882685225357908,1230.1100000000001,"[0.10692589730024338, 0.3160938322544098, -0.6216983199119568, -0.7086203098297119]","[88.08837127685547, 35.516143798828125, -162.74118041992188]"
3561,1692882685238140442,1692882685225357908,1230.115,"[0.10757342725992203, 0.31463494896888733, -0.6200286746025085, -0.7106316089630127]","[87.6673812866211, 35.491085052490234, -163.0570526123047]"
3562,1692882685244019672,1692882685225357908,1230.1200000000001,"[0.10819756984710693, 0.31315362453460693, -0.6182737350463867, -0.7127171158790588]","[87.231201171875, 35.46259307861328, -163.37728881835938]"
3563,1692882685249837118,1692882685225357908,1230.125,"[0.1087987944483757, 0.31163904070854187, -0.6164292693138123, -0.7148838639259338]","[86.77835083007812, 35.42979431152344, -163.70327758789062]"
3564,1692882685255536108,1692882685225357908,1230.13,"[0.10938769578933716, 0.310085654258728, -0.6145066022872925, -0.7171212434768677]","[86.310546875, 35.39267349243164, -164.03575134277344]"
3565,1692882685261320398,1692882685225357908,1230.135,"[0.1099710538983345, 0.30851197242736816, -0.6125304102897644, -0.719397783279419]","[85.83379364013672, 35.35261917114258, -164.3717498779297]"
3566,1692882685267152277,1692882685225357908,1230.14,"[0.11055009812116623, 0.3069268763065338, -0.6105188727378845, -0.7216933965682983]","[85.35209655761719, 35.30999755859375, -164.70925903320312]"
3567,1692882685272861778,1692882685225357908,1230.145,"[0.11111574620008469, 0.30532941222190857, -0.6084885597229004, -0.7239952087402344]","[84.86837768554688, 35.263614654541016, -165.04666137695312]"
3568,1692882685278762983,1692882685225357908,1230.15,"[0.11166658252477646, 0.3037175238132477, -0.6064494252204895, -0.7262956500053406]","[84.38428497314453, 35.21299743652344, -165.38343811035156]"
3569,1692882685284849688,1692882685225357908,1230.155,"[0.1122172400355339, 0.30210161209106445, -0.6044144034385681, -0.7285775542259216]","[83.90283203125, 35.15990447998047, -165.71897888183594]"
3570,1692882685290779232,1692882685225357908,1230.16,"[0.11276379972696304, 0.30048713088035583, -0.6023936867713928, -0.7308308482170105]","[83.42623138427734, 35.10432052612305, -166.0517578125]"
3571,1692882685296717988,1692882685225357908,1230.165,"[0.11332425475120544, 0.2988734841346741, -0.6004135012626648, -0.7330319881439209]","[82.95877838134766, 35.047157287597656, -166.382080078125]"
3572,1692882685302284437,1692882685225357908,1230.17,"[0.11390683799982071, 0.29727280139923096, -0.5985057950019836, -0.735149621963501]","[82.5066909790039, 34.989601135253906, -166.70773315429688]"
3573,1692882685308315002,1692882685225357908,1230.175,"[0.1145133450627327, 0.2956942915916443, -0.5966696739196777, -0.7371817231178284]","[82.07036590576172, 34.932716369628906, -167.02804565429688]"
3574,1692882685314079446,1692882685225357908,1230.18,"[0.11512865871191025, 0.29412397742271423, -0.594894289970398, -0.73914635181427]","[81.6468505859375, 34.87445068359375, -167.3437957763672]"
3575,1692882685319880480,1692882685225357908,1230.185,"[0.11574418842792511, 0.29256144165992737, -0.5931459665298462, -0.7410728931427002]","[81.23038482666016, 34.814754486083984, -167.6560516357422]"
3576,1692882685325714625,1692882685326184961,1230.19,"[0.11636094748973846, 0.29099908471107483, -0.591418981552124, -0.7429692149162292]","[80.81938934326172, 34.753211975097656, -167.96603393554688]"
3577,1692882685332202552,1692882685326184961,1230.195,"[0.11697474122047424, 0.2894385755062103, -0.5896942615509033, -0.7448509931564331]","[80.4107666015625, 34.68998718261719, -168.27420043945312]"
3578,1692882685337952974,1692882685326184961,1230.2,"[0.11758839339017868, 0.28786319494247437, -0.5879513025283813, -0.7467403411865234]","[79.99988555908203, 34.62413787841797, -168.58355712890625]"
3579,1692882685345166661,1692882685326184961,1230.205,"[0.1182008683681488, 0.2862929701805115, -0.5861964821815491, -0.7486245632171631]","[79.58924865722656, 34.55726623535156, -168.8916015625]"
3580,1692882685351064295,1692882685326184961,1230.21,"[0.11880134046077728, 0.2847195565700531, -0.5844150185585022, -0.750519871711731]","[79.17594909667969, 34.48802185058594, -169.19891357421875]"
3581,1692882685356869846,1692882685326184961,1230.215,"[0.11939232051372528, 0.28314757347106934, -0.5826084017753601, -0.7524230480194092]","[78.76055145263672, 34.41697311401367, -169.50515747070312]"
3582,1692882685363268935,1692882685326184961,1230.22,"[0.11997620761394501, 0.28157392144203186, -0.5807836651802063, -0.7543290257453918]","[78.34403991699219, 34.34392166137695, -169.81048583984375]"
3583,1692882685369042707,1692882685326184961,1230.2250000000001,"[0.12055043876171112, 0.28000128269195557, -0.578947901725769, -0.7562316656112671]","[77.92781829833984, 34.268821716308594, -170.11398315429688]"
3584,1692882685375862924,1692882685326184961,1230.23,"[0.1211225837469101, 0.2784419655799866, -0.5771002769470215, -0.7581257820129395]","[77.51250457763672, 34.19337463378906, -170.41519165039062]"
3585,1692882685382188147,1692882685326184961,1230.2350000000001,"[0.12169165164232254, 0.276900976896286, -0.5752536654472351, -0.7600001096725464]","[77.10053253173828, 34.117835998535156, -170.71290588378906]"
3586,1692882685387995924,1692882685326184961,1230.24,"[0.1222609281539917, 0.2753734886646271, -0.5734221339225769, -0.7618456482887268]","[76.69380187988281, 34.04185104370117, -171.00723266601562]"
3587,1692882685395238623,1692882685326184961,1230.2450000000001,"[0.12282593548297882, 0.2738610506057739, -0.571608304977417, -0.7636609077453613]","[76.29286193847656, 33.96528625488281, -171.29750061035156]"
3588,1692882685401163632,1692882685326184961,1230.25,"[0.12338266521692276, 0.2723543345928192, -0.5697830319404602, -0.7654719352722168]","[75.89234161376953, 33.88734817504883, -171.58567810058594]"
3589,1692882685406816280,1692882685326184961,1230.255,"[0.12393337488174438, 0.27087879180908203, -0.5679686069488525, -0.7672528028488159]","[75.4974365234375, 33.81034469604492, -171.8684844970703]"
3590,1692882685412693509,1692882685326184961,1230.26,"[0.12447123229503632, 0.2694275975227356, -0.5661575198173523, -0.7690132856369019]","[75.10647583007812, 33.73326873779297, -172.14634704589844]"
3591,1692882685418412211,1692882685326184961,1230.265,"[0.12500418722629547, 0.26799651980400085, -0.5643699169158936, -0.7707388997077942]","[74.72235107421875, 33.65616989135742, -172.41944885253906]"
3592,1692882685424476491,1692882685426798290,1230.27,"[0.1255248785018921, 0.2665739953517914, -0.5626012682914734, -0.7724388241767883]","[74.3436508178711, 33.57754135131836, -172.6884307861328]"
3593,1692882685431093970,1692882685426798290,1230.275,"[0.12602299451828003, 0.26516300439834595, -0.5608506798744202, -0.7741146087646484]","[73.97053527832031, 33.496986389160156, -172.95204162597656]"
3594,1692882685437010479,1692882685426798290,1230.28,"[0.1264944225549698, 0.26376038789749146, -0.5590960383415222, -0.7757841944694519]","[73.59925079345703, 33.414180755615234, -173.21127319335938]"
3595,1692882685443214366,1692882685426798290,1230.285,"[0.12693791091442108, 0.26236972212791443, -0.5573258399963379, -0.7774552702903748]","[73.22816467285156, 33.329498291015625, -173.46620178222656]"
3596,1692882685448898900,1692882685426798290,1230.29,"[0.1273714005947113, 0.26099535822868347, -0.5555582046508789, -0.7791104912757874]","[72.86016082763672, 33.24448776245117, -173.7173309326172]"
3597,1692882685454633444,1692882685426798290,1230.295,"[0.12781871855258942, 0.2596549987792969, -0.5538432002067566, -0.7807043790817261]","[72.50390625, 33.16217041015625, -173.963134765625]"
3598,1692882685460398969,1692882685426798290,1230.3,"[0.12828151881694794, 0.2582569122314453, -0.5520949363708496, -0.7823289036750793]","[72.14048767089844, 33.074615478515625, -174.2160186767578]"
3599,1692882685466321586,1692882685426798290,1230.305,"[0.12878522276878357, 0.2570033371448517, -0.5505525469779968, -0.7837446331977844]","[71.8187026977539, 33.001155853271484, -174.449462890625]"
3600,1692882685472112150,1692882685426798290,1230.31,"[0.1293095499277115, 0.25580498576164246, -0.5491262674331665, -0.7850497961044312]","[71.51932525634766, 32.93272018432617, -174.67379760742188]"
3601,1692882685477983416,1692882685426798290,1230.315,"[0.12985937297344208, 0.25467225909233093, -0.547851026058197, -0.7862175107002258]","[71.24812316894531, 32.87054443359375, -174.8871612548828]"
3602,1692882685483797531,1692882685426798290,1230.32,"[0.1304291933774948, 0.25360605120658875, -0.5467408895492554, -0.7872397899627686]","[71.00725555419922, 32.81440353393555, -175.0884552001953]"
3603,1692882685489554241,1692882685426798290,1230.325,"[0.13099747896194458, 0.25260311365127563, -0.5457899570465088, -0.7881273627281189]","[70.7956771850586, 32.76271057128906, -175.27622985839844]"
3604,1692882685495320320,1692882685426798290,1230.33,"[0.1315641701221466, 0.25165286660194397, -0.5449485778808594, -0.788918673992157]","[70.60482788085938, 32.71487045288086, -175.45384216308594]"
3605,1692882685501051149,1692882685426798290,1230.335,"[0.13211719691753387, 0.25075364112854004, -0.5441770553588867, -0.7896449565887451]","[70.42832946777344, 32.67021942138672, -175.6221160888672]"
3606,1692882685506716224,1692882685426798290,1230.34,"[0.1326480656862259, 0.24990002810955048, -0.5434209108352661, -0.7903469204902649]","[70.25738525390625, 32.628028869628906, -175.7832489013672]"
3607,1692882685512718506,1692882685426798290,1230.345,"[0.13314764201641083, 0.24907039105892181, -0.542646586894989, -0.7910564541816711]","[70.0856704711914, 32.58578109741211, -175.93972778320312]"
3608,1692882685518442044,1692882685426798290,1230.3500000000001,"[0.1335957795381546, 0.24819493293762207, -0.5417444705963135, -0.7918739914894104]","[69.8927230834961, 32.535888671875, -176.10040283203125]"
3609,1692882685524357931,1692882685426798290,1230.355,"[0.13400796055793762, 0.24740710854530334, -0.5408585071563721, -0.7926562428474426]","[69.70767974853516, 32.49161148071289, -176.24900817871094]"
3610,1692882685530446598,1692882685527785126,1230.3600000000001,"[0.13438166677951813, 0.2466374635696411, -0.5399229526519775, -0.7934699654579163]","[69.51677703857422, 32.446407318115234, -176.3941192626953]"
3611,1692882685536338777,1692882685527785126,1230.365,"[0.13472138345241547, 0.2458890676498413, -0.538972795009613, -0.79429030418396]","[69.32556915283203, 32.40068817138672, -176.5343475341797]"
3612,1692882685542992822,1692882685527785126,1230.3700000000001,"[0.13504286110401154, 0.24516597390174866, -0.5380377769470215, -0.7950927019119263]","[69.13870239257812, 32.3558235168457, -176.6696014404297]"
3613,1692882685549063301,1692882685527785126,1230.375,"[0.13535283505916595, 0.24446992576122284, -0.5371402502059937, -0.7958608865737915]","[68.9595947265625, 32.3123779296875, -176.79945373535156]"
3614,1692882685555043594,1692882685527785126,1230.38,"[0.13564585149288177, 0.24380837380886078, -0.5363003611564636, -0.7965799570083618]","[68.79182434082031, 32.27067184448242, -176.92184448242188]"
3615,1692882685561064246,1692882685527785126,1230.385,"[0.13592544198036194, 0.24318619072437286, -0.5355360507965088, -0.7972365021705627]","[68.6382827758789, 32.231380462646484, -177.03598022460938]"
3616,1692882685567015518,1692882685527785126,1230.39,"[0.13618145883083344, 0.24260000884532928, -0.5348504185676575, -0.7978314161300659]","[68.49942016601562, 32.19355773925781, -177.1409912109375]"
3617,1692882685573191876,1692882685527785126,1230.395,"[0.1364077478647232, 0.24204961955547333, -0.5342494249343872, -0.7983623743057251]","[68.37620544433594, 32.15679931640625, -177.23602294921875]"
3618,1692882685579232180,1692882685527785126,1230.4,"[0.1366262584924698, 0.24145500361919403, -0.5335562229156494, -0.7989684343338013]","[68.23689270019531, 32.11534118652344, -177.3378143310547]"
3619,1692882685584602318,1692882685527785126,1230.405,"[0.13681039214134216, 0.24097420275211334, -0.5331403613090515, -0.7993596196174622]","[68.14690399169922, 32.081722259521484, -177.4142608642578]"
3620,1692882685590607398,1692882685527785126,1230.41,"[0.13699042797088623, 0.24052348732948303, -0.5328345894813538, -0.7996683120727539]","[68.07566833496094, 32.05036163330078, -177.48281860351562]"
3621,1692882685596378510,1692882685527785126,1230.415,"[0.13716967403888702, 0.2401123046875, -0.5326326489448547, -0.7998957633972168]","[68.02254486083984, 32.022457122802734, -177.5434112548828]"
3622,1692882685602093344,1692882685527785126,1230.42,"[0.137360617518425, 0.23973895609378815, -0.5325350761413574, -0.8000398874282837]","[67.9872817993164, 31.998701095581055, -177.59744262695312]"
3623,1692882685608080841,1692882685527785126,1230.425,"[0.13756315410137177, 0.239410400390625, -0.532516360282898, -0.8001160025596619]","[67.96619415283203, 31.979873657226562, -177.64552307128906]"
3624,1692882685613923218,1692882685527785126,1230.43,"[0.1377696692943573, 0.23910774290561676, -0.5325413942337036, -0.8001542091369629]","[67.95305633544922, 31.963720321655273, -177.68995666503906]"
3625,1692882685619946590,1692882685527785126,1230.435,"[0.13796599209308624, 0.23882852494716644, -0.532572865486145, -0.8001827597618103]","[67.94216918945312, 31.949174880981445, -177.73117065429688]"
3626,1692882685625857132,1692882685628427478,1230.44,"[0.13814927637577057, 0.238575279712677, -0.5325726270675659, -0.8002269268035889]","[67.927734375, 31.936405181884766, -177.77035522460938]"
3627,1692882685632330350,1692882685628427478,1230.445,"[0.138321653008461, 0.23833872377872467, -0.5325146913528442, -0.8003062009811401]","[67.90526580810547, 31.924713134765625, -177.8096466064453]"
3628,1692882685638036785,1692882685628427478,1230.45,"[0.13862714171409607, 0.23830805718898773, -0.5322635769844055, -0.8004295229911804]","[67.85962677001953, 31.942630767822266, -177.8548583984375]"
3629,1692882685644009826,1692882685628427478,1230.455,"[0.13878078758716583, 0.2380920946598053, -0.5320869088172913, -0.8005844950675964]","[67.81991577148438, 31.9320068359375, -177.89584350585938]"
3630,1692882685649865717,1692882685628427478,1230.46,"[0.13892585039138794, 0.23787608742713928, -0.5318388342857361, -0.8007884621620178]","[67.76922607421875, 31.92097282409668, -177.93911743164062]"
3631,1692882685655526161,1692882685628427478,1230.465,"[0.1390630155801773, 0.23767441511154175, -0.5315295457839966, -0.8010298013687134]","[67.70982360839844, 31.91095542907715, -177.98313903808594]"
3632,1692882685661416485,1692882685628427478,1230.47,"[0.13920781016349792, 0.2374769151210785, -0.5311950445175171, -0.8012851476669312]","[67.64657592773438, 31.901891708374023, -178.02870178222656]"
3633,1692882685667211338,1692882685628427478,1230.4750000000001,"[0.13936574757099152, 0.23728537559509277, -0.5308752655982971, -0.8015262484550476]","[67.585693359375, 31.89421272277832, -178.07447814941406]"
3634,1692882685672830769,1692882685628427478,1230.48,"[0.1395270973443985, 0.23711855709552765, -0.5305916666984558, -0.8017353415489197]","[67.531494140625, 31.88907241821289, -178.11703491210938]"
3635,1692882685678801858,1692882685628427478,1230.4850000000001,"[0.13968460261821747, 0.2369610071182251, -0.5303465127944946, -0.8019165992736816]","[67.4837875366211, 31.884479522705078, -178.15673828125]"
3636,1692882685684603599,1692882685628427478,1230.49,"[0.139851376414299, 0.23682133853435516, -0.5301212072372437, -0.8020778298377991]","[67.43978881835938, 31.882200241088867, -178.19508361816406]"
3637,1692882685690583758,1692882685628427478,1230.4950000000001,"[0.14003360271453857, 0.23668797314167023, -0.5299034118652344, -0.8022293448448181]","[67.39698791503906, 31.88152503967285, -178.2342071533203]"
3638,1692882685696391882,1692882685628427478,1230.5,"[0.14022715389728546, 0.23662953078746796, -0.5298129320144653, -0.8022724986076355]","[67.37706756591797, 31.888704299926758, -178.26290893554688]"
3639,1692882685702103821,1692882685628427478,1230.505,"[0.14042076468467712, 0.23649269342422485, -0.5296038389205933, -0.8024169206619263]","[67.33529663085938, 31.888385772705078, -178.3031005859375]"
3640,1692882685708055402,1692882685628427478,1230.51,"[0.14061802625656128, 0.23635552823543549, -0.529370903968811, -0.8025765419006348]","[67.28974914550781, 31.88829803466797, -178.34475708007812]"
3641,1692882685714065696,1692882685628427478,1230.515,"[0.1408172994852066, 0.2362099140882492, -0.5291145443916321, -0.8027535676956177]","[67.24016571044922, 31.887531280517578, -178.3883056640625]"
3642,1692882685720319527,1692882685628427478,1230.52,"[0.14101992547512054, 0.2360437661409378, -0.5288466811180115, -0.8029434084892273]","[67.18787384033203, 31.884946823120117, -178.434326171875]"
3643,1692882685726535346,1692882685729031227,1230.525,"[0.14122162759304047, 0.23587149381637573, -0.5285588502883911, -0.8031479716300964]","[67.13225555419922, 31.881710052490234, -178.4816131591797]"
3644,1692882685733297152,1692882685729031227,1230.53,"[0.14142702519893646, 0.23568600416183472, -0.5282593369483948, -0.8033633828163147]","[67.07420349121094, 31.87738609313965, -178.53082275390625]"
