Sample number,epoch machine time (ns),Timestamp for frame capture.read  (ns),Timestamp LPMSB2 (s),"Quaternions [q0, q1, q2, q3] LPMS-B2","Euler [Roll, Pitch, Yaw] LPMSB2"
1928,1692887454998065260,1692887454970589058,4685.92,"[0.27516210079193115, 0.22075636684894562, -0.8991751074790955, -0.25891464948654175]","[154.28260803222656, 37.5281982421875, -161.28115844726562]"
1929,1692887455004859135,1692887454970589058,4685.925,"[0.27523666620254517, 0.22093933820724487, -0.8989354968070984, -0.2595105767250061]","[154.2076873779297, 37.554237365722656, -161.2853240966797]"
1930,1692887455011141088,1692887454970589058,4685.93,"[0.275325745344162, 0.221135213971138, -0.8986607789993286, -0.26019933819770813]","[154.120361328125, 37.58425521850586, -161.29237365722656]"
1931,1692887455018882703,1692887454970589058,4685.935,"[0.27540481090545654, 0.22136491537094116, -0.8983675837516785, -0.2609320282936096]","[154.02825927734375, 37.61494445800781, -161.2967071533203]"
1932,1692887455025258451,1692887454970589058,4685.9400000000005,"[0.2754752039909363, 0.22162207961082458, -0.8980786800384521, -0.2616330683231354]","[153.9417266845703, 37.644771575927734, -161.2957305908203]"
1933,1692887455031266351,1692887454970589058,4685.945,"[0.27552735805511475, 0.22188082337379456, -0.8978453278541565, -0.2621591091156006]","[153.87966918945312, 37.66893768310547, -161.28604125976562]"
1934,1692887455038098965,1692887454970589058,4685.95,"[0.2760345935821533, 0.22204671800136566, -0.8974445462226868, -0.26285621523857117]","[153.7913360595703, 37.74760055541992, -161.30604553222656]"
1935,1692887455044444613,1692887454970589058,4685.955,"[0.27604421973228455, 0.22224190831184387, -0.8973774909973145, -0.2629101574420929]","[153.79246520996094, 37.755348205566406, -161.28216552734375]"
1936,1692887455050575835,1692887454970589058,4685.96,"[0.2760500907897949, 0.22241738438606262, -0.8973374366760254, -0.26289254426956177]","[153.802734375, 37.7606201171875, -161.25753784179688]"
1937,1692887455056528099,1692887454970589058,4685.965,"[0.2760610580444336, 0.22258561849594116, -0.8973067998886108, -0.26284319162368774]","[153.81716918945312, 37.7656364440918, -161.23251342773438]"
1938,1692887455062521209,1692887454970589058,4685.97,"[0.27609172463417053, 0.22270186245441437, -0.8972921967506409, -0.2627623379230499]","[153.8338165283203, 37.77085876464844, -161.21347045898438]"
1939,1692887455068642703,1692887455071212497,4685.975,"[0.27609968185424805, 0.22275754809379578, -0.8972840905189514, -0.2627343535423279]","[153.8402557373047, 37.772796630859375, -161.20472717285156]"
1940,1692887455075462831,1692887455071212497,4685.9800000000005,"[0.2761531174182892, 0.22289235889911652, -0.8972676992416382, -0.26262006163597107]","[153.8625030517578, 37.78052520751953, -161.18203735351562]"
1941,1692887455081601111,1692887455071212497,4685.985,"[0.2762216627597809, 0.22299067676067352, -0.897232174873352, -0.26258584856987]","[153.87196350097656, 37.7906608581543, -161.16836547851562]"
1942,1692887455087963278,1692887455071212497,4685.99,"[0.2762566804885864, 0.22311928868293762, -0.8971224427223206, -0.262814462184906]","[153.8457489013672, 37.80311584472656, -161.1622314453125]"
1943,1692887455093965290,1692887455071212497,4685.995,"[0.27630120515823364, 0.2232777178287506, -0.8969448804855347, -0.2632390856742859]","[153.79336547851562, 37.82157516479492, -161.16140747070312]"
1944,1692887455100181169,1692887455071212497,4686.0,"[0.27621838450431824, 0.22345489263534546, -0.8967934846878052, -0.26369088888168335]","[153.73745727539062, 37.82615661621094, -161.15679931640625]"
1945,1692887455106100849,1692887455071212497,4686.005,"[0.27631309628486633, 0.22364173829555511, -0.8965482115745544, -0.2642667591571808]","[153.66526794433594, 37.8544807434082, -161.16024780273438]"
1946,1692887455111948098,1692887455071212497,4686.01,"[0.27645158767700195, 0.22381563484668732, -0.896298348903656, -0.26482152938842773]","[153.59561157226562, 37.887168884277344, -161.1653594970703]"
1947,1692887455117968981,1692887455071212497,4686.015,"[0.2765927314758301, 0.2240103781223297, -0.8960468769073486, -0.2653597295284271]","[153.52915954589844, 37.92044448852539, -161.16696166992188]"
1948,1692887455124005287,1692887455071212497,4686.02,"[0.27674639225006104, 0.22420980036258698, -0.8957909941673279, -0.2658948004245758]","[153.46339416503906, 37.95527648925781, -161.16807556152344]"
1949,1692887455129867416,1692887455071212497,4686.025000000001,"[0.2769053876399994, 0.22441796958446503, -0.8955313563346863, -0.2664273977279663]","[153.3983154296875, 37.9909553527832, -161.16802978515625]"
1950,1692887455136179296,1692887455071212497,4686.03,"[0.27709096670150757, 0.22462505102157593, -0.8952550888061523, -0.2669879198074341]","[153.32933044433594, 38.030330657958984, -161.1700439453125]"
1951,1692887455142315174,1692887455071212497,4686.035,"[0.27729612588882446, 0.22484099864959717, -0.8949620127677917, -0.2675749659538269]","[153.2570037841797, 38.07282638549805, -161.17254638671875]"
1952,1692887455148806658,1692887455071212497,4686.04,"[0.27752235531806946, 0.22507211565971375, -0.8946474194526672, -0.268197625875473]","[153.1803741455078, 38.11900329589844, -161.1751708984375]"
1953,1692887455154839679,1692887455071212497,4686.045,"[0.27775487303733826, 0.2253311723470688, -0.8943105936050415, -0.2688619792461395]","[153.0990447998047, 38.1676139831543, -161.17617797851562]"
1954,1692887455160623206,1692887455071212497,4686.05,"[0.2780492901802063, 0.22553551197052002, -0.8938889503479004, -0.26978686451911926]","[152.9785919189453, 38.22734069824219, -161.198486328125]"
1955,1692887455166844677,1692887455071212497,4686.055,"[0.27830183506011963, 0.22585786879062653, -0.8935755491256714, -0.27029457688331604]","[152.9221649169922, 38.2769775390625, -161.1839141845703]"
1956,1692887455172828733,1692887455171959336,4686.06,"[0.27861541509628296, 0.22619372606277466, -0.8933072090148926, -0.27057743072509766]","[152.89833068847656, 38.3295783996582, -161.15805053710938]"
1957,1692887455178902928,1692887455171959336,4686.0650000000005,"[0.27895453572273254, 0.2265479862689972, -0.8930778503417969, -0.2706890404224396]","[152.899658203125, 38.3821907043457, -161.12196350097656]"
1958,1692887455185082828,1692887455171959336,4686.07,"[0.279413104057312, 0.22692148387432098, -0.892839252948761, -0.27069008350372314]","[152.91796875, 38.447166442871094, -161.08035278320312]"
1959,1692887455191106608,1692887455171959336,4686.075,"[0.27983301877975464, 0.22733764350414276, -0.892652153968811, -0.27052411437034607]","[152.9618377685547, 38.505348205566406, -161.0239715576172]"
1960,1692887455196945269,1692887455171959336,4686.08,"[0.2801211178302765, 0.2277272343635559, -0.8925440907478333, -0.27025482058525085]","[153.0187530517578, 38.5450325012207, -160.96340942382812]"
1961,1692887455203485073,1692887455171959336,4686.085,"[0.2803803086280823, 0.22795376181602478, -0.8924604654312134, -0.27007126808166504]","[153.05604553222656, 38.578338623046875, -160.92872619628906]"
1962,1692887455209453618,1692887455171959336,4686.09,"[0.2806288003921509, 0.22814229130744934, -0.8923744559288025, -0.26993781328201294]","[153.08448791503906, 38.61031723022461, -160.90142822265625]"
1963,1692887455215398090,1692887455171959336,4686.095,"[0.28078988194465637, 0.22832810878753662, -0.8922981023788452, -0.26986584067344666]","[153.1038055419922, 38.63319396972656, -160.8756866455078]"
1964,1692887455221617533,1692887455171959336,4686.1,"[0.28065502643585205, 0.22884365916252136, -0.8925684690475464, -0.26867273449897766]","[153.29608154296875, 38.60703659057617, -160.7442626953125]"
1965,1692887455227790477,1692887455171959336,4686.1050000000005,"[0.28074565529823303, 0.22893859446048737, -0.8925768733024597, -0.26846882700920105]","[153.32969665527344, 38.616153717041016, -160.72314453125]"
1966,1692887455233958133,1692887455171959336,4686.11,"[0.2808380424976349, 0.22889691591262817, -0.8926748633384705, -0.26808175444602966]","[153.38302612304688, 38.61764144897461, -160.71197509765625]"
1967,1692887455239939107,1692887455171959336,4686.115,"[0.2808978259563446, 0.22881226241588593, -0.8928208351135254, -0.2676050066947937]","[153.44696044921875, 38.61215591430664, -160.70175170898438]"
1968,1692887455245683016,1692887455171959336,4686.12,"[0.28097084164619446, 0.22878535091876984, -0.8929350972175598, -0.26716992259025574]","[153.50765991210938, 38.61077117919922, -160.6858673095703]"
1969,1692887455251629723,1692887455171959336,4686.125,"[0.28107401728630066, 0.2287386953830719, -0.8930002450942993, -0.26688310503959656]","[153.5465850830078, 38.615516662597656, -160.68043518066406]"
1970,1692887455257557203,1692887455171959336,4686.13,"[0.28121963143348694, 0.22857670485973358, -0.8930398225784302, -0.26673611998558044]","[153.5606231689453, 38.62495422363281, -160.698486328125]"
1971,1692887455263810811,1692887455171959336,4686.135,"[0.2813798487186432, 0.22852574288845062, -0.8930075764656067, -0.26671865582466125]","[153.5614471435547, 38.64203643798828, -160.70779418945312]"
1972,1692887455269994347,1692887455272613030,4686.14,"[0.2815929353237152, 0.22844462096691132, -0.8929280638694763, -0.26682958006858826]","[153.5429229736328, 38.667213439941406, -160.72853088378906]"
1973,1692887455277072917,1692887455272613030,4686.145,"[0.2818393409252167, 0.22835475206375122, -0.8928368091583252, -0.26695165038108826]","[153.5225067138672, 38.69630432128906, -160.75169372558594]"
1974,1692887455283182124,1692887455272613030,4686.150000000001,"[0.2821299433708191, 0.2282119244337082, -0.8927292227745056, -0.2671264410018921]","[153.49234008789062, 38.730220794677734, -160.7855987548828]"
1975,1692887455289216673,1692887455272613030,4686.155,"[0.2825133204460144, 0.22807560861110687, -0.8926001787185669, -0.2672690749168396]","[153.46737670898438, 38.77457046508789, -160.81890869140625]"
1976,1692887455295115425,1692887455272613030,4686.16,"[0.28299152851104736, 0.22795918583869934, -0.8924241662025452, -0.2674500346183777]","[153.43820190429688, 38.83150863647461, -160.85330200195312]"
1977,1692887455301171654,1692887455272613030,4686.165,"[0.2835523188114166, 0.22778558731079102, -0.8922241926193237, -0.2676714360713959]","[153.40086364746094, 38.897396087646484, -160.89926147460938]"
1978,1692887455307228485,1692887455272613030,4686.17,"[0.2839770019054413, 0.22762085497379303, -0.8920400142669678, -0.2679749131202698]","[153.35165405273438, 38.949188232421875, -160.94537353515625]"
1979,1692887455313095043,1692887455272613030,4686.175,"[0.28434786200523376, 0.22749528288841248, -0.8918227553367615, -0.26841089129447937]","[153.28509521484375, 38.99850845336914, -160.99160766601562]"
1980,1692887455319219483,1692887455272613030,4686.18,"[0.2848454415798187, 0.22731654345989227, -0.8915827870368958, -0.2688315808773041]","[153.21856689453125, 39.060916900634766, -161.04710388183594]"
1981,1692887455325586574,1692887455272613030,4686.185,"[0.2852568030357361, 0.22707758843898773, -0.8914098739624023, -0.2691708505153656]","[153.16041564941406, 39.109649658203125, -161.1052703857422]"
1982,1692887455332022814,1692887455272613030,4686.1900000000005,"[0.28568699955940247, 0.22675451636314392, -0.8913067579269409, -0.269328236579895]","[153.12425231933594, 39.15439224243164, -161.1665496826172]"
1983,1692887455337965781,1692887455272613030,4686.195,"[0.28613078594207764, 0.2263093739748001, -0.8912718296051025, -0.26934701204299927]","[153.1021270751953, 39.19429397583008, -161.2381591796875]"
1984,1692887455344294541,1692887455272613030,4686.2,"[0.2866884469985962, 0.2258870005607605, -0.891268253326416, -0.26912039518356323]","[153.11636352539062, 39.24325942993164, -161.29684448242188]"
1985,1692887455350565959,1692887455272613030,4686.205,"[0.2872122824192047, 0.2252456396818161, -0.8912482261657715, -0.26916587352752686]","[153.0812530517578, 39.2874755859375, -161.39871215820312]"
1986,1692887455356668921,1692887455272613030,4686.21,"[0.2876753509044647, 0.22463005781173706, -0.8912214636802673, -0.26927444338798523]","[153.0380401611328, 39.32651138305664, -161.4989776611328]"
1987,1692887455362613987,1692887455272613030,4686.215,"[0.2881229519844055, 0.22400207817554474, -0.8911503553390503, -0.26955392956733704]","[152.96958923339844, 39.366825103759766, -161.60926818847656]"
1988,1692887455368932003,1692887455272613030,4686.22,"[0.28859660029411316, 0.22329549491405487, -0.8910203576087952, -0.2700628936290741]","[152.8644561767578, 39.412452697753906, -161.74264526367188]"
1989,1692887455374920232,1692887455373162415,4686.225,"[0.28909534215927124, 0.22253742814064026, -0.8908166885375977, -0.2708261013031006]","[152.72023010253906, 39.46446990966797, -161.8966522216797]"
1990,1692887455382234110,1692887455373162415,4686.2300000000005,"[0.2896130084991455, 0.2217530459165573, -0.890541672706604, -0.27181893587112427]","[152.5414581298828, 39.52227783203125, -162.0665740966797]"
1991,1692887455388202399,1692887455373162415,4686.235,"[0.2901608645915985, 0.22092346847057343, -0.8902105093002319, -0.272992342710495]","[152.3341827392578, 39.58552169799805, -162.25294494628906]"
1992,1692887455393962522,1692887455373162415,4686.24,"[0.29082104563713074, 0.21996022760868073, -0.8898280262947083, -0.2743114233016968]","[152.09909057617188, 39.66044616699219, -162.46823120117188]"
1993,1692887455401294066,1692887455373162415,4686.245,"[0.2914545238018036, 0.21902666985988617, -0.8893742561340332, -0.27585336565971375]","[151.83253479003906, 39.73686218261719, -162.69078063964844]"
1994,1692887455407432762,1692887455373162415,4686.25,"[0.2920369505882263, 0.21819761395454407, -0.8889074325561523, -0.27739447355270386]","[151.57028198242188, 39.809814453125, -162.8982696533203]"
1995,1692887455413446885,1692887455373162415,4686.255,"[0.29262876510620117, 0.2173328697681427, -0.8884509205818176, -0.27890825271606445]","[151.30955505371094, 39.88168716430664, -163.11013793945312]"
1996,1692887455420210910,1692887455373162415,4686.26,"[0.2932111620903015, 0.21646234393119812, -0.888003408908844, -0.28039488196372986]","[151.05178833007812, 39.951194763183594, -163.32179260253906]"
1997,1692887455426188975,1692887455373162415,4686.265,"[0.29385146498680115, 0.21553157269954681, -0.8875832557678223, -0.2817685902118683]","[150.80673217773438, 40.02302169799805, -163.53797912597656]"
1998,1692887455433078964,1692887455373162415,4686.27,"[0.2944113612174988, 0.21466253697872162, -0.8872222900390625, -0.28298190236091614]","[150.58749389648438, 40.08382797241211, -163.7357635498047]"
1999,1692887455439328521,1692887455373162415,4686.275000000001,"[0.29492655396461487, 0.21359480917453766, -0.8868954181671143, -0.28427496552467346]","[150.34681701660156, 40.13397979736328, -163.9644012451172]"
2000,1692887455445441427,1692887455373162415,4686.28,"[0.29545021057128906, 0.21256402134895325, -0.8866361379623413, -0.2853105962276459]","[150.14491271972656, 40.18121337890625, -164.1750946044922]"
2001,1692887455452681080,1692887455373162415,4686.285,"[0.29592326283454895, 0.2114817053079605, -0.8864985108375549, -0.2860516309738159]","[149.9833984375, 40.21519470214844, -164.37632751464844]"
2002,1692887455458861443,1692887455373162415,4686.29,"[0.29638898372650146, 0.2103586494922638, -0.8863692879676819, -0.2867967188358307]","[149.819091796875, 40.246734619140625, -164.58338928222656]"
2003,1692887455465151965,1692887455373162415,4686.295,"[0.29684334993362427, 0.20924481749534607, -0.8862407207489014, -0.2875380218029022]","[149.6555633544922, 40.27680206298828, -164.7888641357422]"
2004,1692887455471236360,1692887455473659171,4686.3,"[0.297228068113327, 0.208105206489563, -0.8861120939254761, -0.28836292028427124]","[149.47869873046875, 40.29884338378906, -165.00050354003906]"
2005,1692887455478106503,1692887455473659171,4686.305,"[0.2976498603820801, 0.207026407122612, -0.8859050273895264, -0.2893389165401459]","[149.2820587158203, 40.32936477661133, -165.2130126953125]"
2006,1692887455484508021,1692887455473659171,4686.31,"[0.29805564880371094, 0.20592264831066132, -0.885684072971344, -0.2903832495212555]","[149.07398986816406, 40.357826232910156, -165.43235778808594]"
2007,1692887455490583012,1692887455473659171,4686.3150000000005,"[0.29844149947166443, 0.2048620581626892, -0.8854478597640991, -0.2914559245109558]","[148.86363220214844, 40.385345458984375, -165.64688110351562]"
2008,1692887455496529492,1692887455473659171,4686.32,"[0.29880326986312866, 0.20389755070209503, -0.8851950168609619, -0.292527437210083]","[148.65785217285156, 40.412757873535156, -165.84762573242188]"
2009,1692887455502682778,1692887455473659171,4686.325,"[0.29913395643234253, 0.20291058719158173, -0.8849475979804993, -0.2936221659183502]","[148.4475555419922, 40.435665130615234, -166.05191040039062]"
2010,1692887455508872465,1692887455473659171,4686.33,"[0.2994004786014557, 0.20198921859264374, -0.8847216963768005, -0.2946647107601166]","[148.24835205078125, 40.451969146728516, -166.2425537109375]"
2011,1692887455514889349,1692887455473659171,4686.335,"[0.2996228337287903, 0.20117123425006866, -0.8845205307006836, -0.29560068249702454]","[148.06993103027344, 40.46457290649414, -166.41200256347656]"
2012,1692887455520904366,1692887455473659171,4686.34,"[0.29981353878974915, 0.20038601756095886, -0.8843293190002441, -0.29651132225990295]","[147.8969268798828, 40.473873138427734, -166.5746612548828]"
2013,1692887455526937176,1692887455473659171,4686.345,"[0.2999826967716217, 0.19963127374649048, -0.8841261863708496, -0.2974536418914795]","[147.7207794189453, 40.481849670410156, -166.73419189453125]"
2014,1692887455533017575,1692887455473659171,4686.35,"[0.3002130091190338, 0.19879163801670074, -0.883865237236023, -0.29855725169181824]","[147.51609802246094, 40.49614715576172, -166.91610717773438]"
2015,1692887455539065222,1692887455473659171,4686.3550000000005,"[0.3002892732620239, 0.19809037446975708, -0.8837589025497437, -0.29926055669784546]","[147.37855529785156, 40.490943908691406, -167.0524444580078]"
2016,1692887455544857461,1692887455473659171,4686.36,"[0.30033522844314575, 0.19745296239852905, -0.8836843967437744, -0.29985520243644714]","[147.26040649414062, 40.482635498046875, -167.17312622070312]"
2017,1692887455550936194,1692887455473659171,4686.365,"[0.3003568947315216, 0.1968340277671814, -0.8836441040039062, -0.30035871267318726]","[147.15687561035156, 40.470672607421875, -167.28553771972656]"
2018,1692887455556924214,1692887455473659171,4686.37,"[0.30034756660461426, 0.19623702764511108, -0.883645236492157, -0.3007551431655884]","[147.07057189941406, 40.454193115234375, -167.38803100585938]"
2019,1692887455563026086,1692887455473659171,4686.375,"[0.3003188669681549, 0.19561360776424408, -0.8836854696273804, -0.301071435213089]","[146.99517822265625, 40.43327713012695, -167.4890899658203]"
2020,1692887455569122363,1692887455473659171,4686.38,"[0.3002569079399109, 0.19501453638076782, -0.8837786316871643, -0.3012482821941376]","[146.9420166015625, 40.407291412353516, -167.57809448242188]"
2021,1692887455575063243,1692887455574417100,4686.385,"[0.3001769185066223, 0.19449670612812042, -0.8839026689529419, -0.3012990951538086]","[146.9114990234375, 40.3802604675293, -167.64857482910156]"
2022,1692887455581267596,1692887455574417100,4686.39,"[0.3000853657722473, 0.19400516152381897, -0.8840147256851196, -0.3013782203197479]","[146.87820434570312, 40.35319137573242, -167.71653747558594]"
2023,1692887455587259201,1692887455574417100,4686.395,"[0.2999598979949951, 0.19351541996002197, -0.8841083645820618, -0.3015429973602295]","[146.83277893066406, 40.3233528137207, -167.7876434326172]"
2024,1692887455593279778,1692887455574417100,4686.400000000001,"[0.29969772696495056, 0.19298848509788513, -0.8841871619224548, -0.3019103407859802]","[146.75743103027344, 40.278839111328125, -167.8698272705078]"
2025,1692887455599589489,1692887455574417100,4686.405,"[0.2995280623435974, 0.19260253012180328, -0.8842613697052002, -0.30210795998573303]","[146.71258544921875, 40.24787521362305, -167.92689514160156]"
2026,1692887455605621593,1692887455574417100,4686.41,"[0.29935404658317566, 0.1922830194234848, -0.8843189477920532, -0.3023150861263275]","[146.66949462890625, 40.21885681152344, -167.97525024414062]"
2027,1692887455611523673,1692887455574417100,4686.415,"[0.2991742491722107, 0.1919977217912674, -0.884356677532196, -0.30256396532058716]","[146.6219024658203, 40.19091796875, -168.02093505859375]"
2028,1692887455617600869,1692887455574417100,4686.42,"[0.2989896833896637, 0.19172078371047974, -0.8844006657600403, -0.30279359221458435]","[146.57765197753906, 40.162437438964844, -168.0642547607422]"
2029,1692887455623821012,1692887455574417100,4686.425,"[0.29879850149154663, 0.19153010845184326, -0.884465217590332, -0.3029140532016754]","[146.55357360839844, 40.134796142578125, -168.08975219726562]"
2030,1692887455629758376,1692887455574417100,4686.43,"[0.29861214756965637, 0.19140096008777618, -0.8845182657241821, -0.30302491784095764]","[146.53366088867188, 40.10977554321289, -168.1065673828125]"
2031,1692887455636056388,1692887455574417100,4686.435,"[0.29844337701797485, 0.1913369596004486, -0.8845140933990479, -0.30324336886405945]","[146.50064086914062, 40.09059524536133, -168.12091064453125]"
2032,1692887455642229068,1692887455574417100,4686.4400000000005,"[0.2982945144176483, 0.1912592500448227, -0.8844791054725647, -0.3035406768321991]","[146.45510864257812, 40.07429885864258, -168.14199829101562]"
2033,1692887455648224894,1692887455574417100,4686.445,"[0.29814690351486206, 0.19121289253234863, -0.8844515085220337, -0.3037952184677124]","[146.41729736328125, 40.05870056152344, -168.15658569335938]"
2034,1692887455654254572,1692887455574417100,4686.45,"[0.29802292585372925, 0.191084623336792, -0.8843740224838257, -0.30422303080558777]","[146.3499298095703, 40.045223236083984, -168.1923065185547]"
2035,1692887455660237413,1692887455574417100,4686.455,"[0.29793015122413635, 0.1910329908132553, -0.884319007396698, -0.30450618267059326]","[146.30697631835938, 40.03623580932617, -168.2110595703125]"
2036,1692887455666380228,1692887455574417100,4686.46,"[0.29784512519836426, 0.1910252720117569, -0.8842506408691406, -0.3047926723957062]","[146.2654266357422, 40.0297737121582, -168.2243194580078]"
2037,1692887455672395579,1692887455675187151,4686.465,"[0.2977648973464966, 0.19100293517112732, -0.8841698169708252, -0.3051193356513977]","[146.2172393798828, 40.02387237548828, -168.2418670654297]"
2038,1692887455679392365,1692887455675187151,4686.47,"[0.2976904809474945, 0.19099920988082886, -0.8840791583061218, -0.30545684695243835]","[146.168212890625, 40.019466400146484, -168.25767517089844]"
2039,1692887455685480452,1692887455675187151,4686.475,"[0.29763180017471313, 0.19099201261997223, -0.8839779496192932, -0.30581098794937134]","[146.11634826660156, 40.016990661621094, -168.275390625]"
2040,1692887455691619040,1692887455675187151,4686.4800000000005,"[0.297592431306839, 0.1909661740064621, -0.8838604688644409, -0.3062049150466919]","[146.05752563476562, 40.01662063598633, -168.2984619140625]"
2041,1692887455698409229,1692887455675187151,4686.485,"[0.29757559299468994, 0.19094792008399963, -0.8837180137634277, -0.3066433072090149]","[145.9921417236328, 40.019744873046875, -168.3236846923828]"
2042,1692887455704423244,1692887455675187151,4686.49,"[0.2975779175758362, 0.1909174919128418, -0.8835467100143433, -0.3071534335613251]","[145.91537475585938, 40.02560043334961, -168.35507202148438]"
2043,1692887455710424593,1692887455675187151,4686.495,"[0.2976154386997223, 0.1909043788909912, -0.8833307027816772, -0.30774614214897156]","[145.82666015625, 40.037261962890625, -168.38983154296875]"
2044,1692887455716442856,1692887455675187151,4686.5,"[0.29767128825187683, 0.19091466069221497, -0.8831076622009277, -0.30832505226135254]","[145.74075317382812, 40.05173110961914, -168.42141723632812]"
2045,1692887455722498404,1692887455675187151,4686.505,"[0.2977364659309387, 0.19091320037841797, -0.8828500509262085, -0.3089999258518219]","[145.6399383544922, 40.06809997558594, -168.46009826660156]"
2046,1692887455728308791,1692887455675187151,4686.51,"[0.2978077828884125, 0.19095659255981445, -0.8825693130493164, -0.30970558524131775]","[145.5364532470703, 40.08719253540039, -168.49464416503906]"
2047,1692887455734424490,1692887455675187151,4686.515,"[0.29789185523986816, 0.19099095463752747, -0.8822796940803528, -0.3104279339313507]","[145.42982482910156, 40.10763931274414, -168.53184509277344]"
2048,1692887455740727283,1692887455675187151,4686.52,"[0.29796504974365234, 0.19102750718593597, -0.8819883465766907, -0.31116241216659546]","[145.3215789794922, 40.12703323364258, -168.5690460205078]"
2049,1692887455746593845,1692887455675187151,4686.525000000001,"[0.2980378568172455, 0.19113531708717346, -0.8816526532173157, -0.3119766414165497]","[145.20465087890625, 40.15001678466797, -168.60098266601562]"
2050,1692887455752563397,1692887455675187151,4686.53,"[0.29811400175094604, 0.19121548533439636, -0.8812813758850098, -0.31290245056152344]","[145.06976318359375, 40.17378234863281, -168.64283752441406]"
2051,1692887455758415269,1692887455675187151,4686.535,"[0.2981686592102051, 0.19131098687648773, -0.8809050917625427, -0.3138501048088074]","[144.93255615234375, 40.19586181640625, -168.68309020996094]"
2052,1692887455765109004,1692887455675187151,4686.54,"[0.2982107102870941, 0.19139844179153442, -0.8805118799209595, -0.3148585259914398]","[144.7860107421875, 40.21689987182617, -168.727294921875]"
2053,1692887455771133136,1692887455675187151,4686.545,"[0.29827797412872314, 0.1914539337158203, -0.8800836205482483, -0.31595680117607117]","[144.62416076660156, 40.240787506103516, -168.78170776367188]"
2054,1692887455776773683,1692887455775772694,4686.55,"[0.2983311116695404, 0.1914997547864914, -0.8796186447143555, -0.3171713352203369]","[144.4446563720703, 40.26408004760742, -168.84329223632812]"
2055,1692887455783180431,1692887455775772694,4686.555,"[0.29836735129356384, 0.19166308641433716, -0.8791873455047607, -0.3182324469089508]","[144.2933807373047, 40.28786849975586, -168.88021850585938]"
2056,1692887455789669495,1692887455775772694,4686.56,"[0.29842787981033325, 0.19181591272354126, -0.8787614107131958, -0.31925851106643677]","[144.14633178710938, 40.31364059448242, -168.91769409179688]"
2057,1692887455795893580,1692887455775772694,4686.5650000000005,"[0.2985004484653473, 0.19193972647190094, -0.8783565759658813, -0.32022881507873535]","[144.0059814453125, 40.3390007019043, -168.95663452148438]"
2058,1692887455802105421,1692887455775772694,4686.57,"[0.29855266213417053, 0.19209712743759155, -0.8779774904251099, -0.32112404704093933]","[143.8785400390625, 40.3623161315918, -168.9862518310547]"
2059,1692887455808350335,1692887455775772694,4686.575,"[0.2985956370830536, 0.19226296246051788, -0.8776059150695801, -0.32199952006340027]","[143.75448608398438, 40.38462448120117, -169.0133819580078]"
2060,1692887455815124258,1692887455775772694,4686.58,"[0.298625648021698, 0.19247610867023468, -0.8772329688072205, -0.3228592276573181]","[143.63502502441406, 40.40707015991211, -169.03282165527344]"
2061,1692887455821987601,1692887455775772694,4686.585,"[0.2986312210559845, 0.19271698594093323, -0.8768590688705444, -0.32372501492500305]","[143.51622009277344, 40.42781066894531, -169.0479736328125]"
2062,1692887455828147295,1692887455775772694,4686.59,"[0.2986326515674591, 0.19294008612632751, -0.8764883279800415, -0.32459357380867004]","[143.3961944580078, 40.44743728637695, -169.06556701660156]"
2063,1692887455835903352,1692887455775772694,4686.595,"[0.2985767126083374, 0.19320209324359894, -0.876145601272583, -0.3254132866859436]","[143.28610229492188, 40.461307525634766, -169.07296752929688]"
2064,1692887455842016998,1692887455775772694,4686.6,"[0.29844698309898376, 0.19347718358039856, -0.8757993578910828, -0.3262998163700104]","[143.1678009033203, 40.46793746948242, -169.07928466796875]"
2065,1692887455848163618,1692887455775772694,4686.6050000000005,"[0.2982655167579651, 0.19384126365184784, -0.8754599094390869, -0.3271595239639282]","[143.05831909179688, 40.471736907958984, -169.07009887695312]"
2066,1692887455854842658,1692887455775772694,4686.61,"[0.2978459596633911, 0.1946258544921875, -0.8751753568649292, -0.32783639430999756]","[142.99905395507812, 40.462162017822266, -168.98464965820312]"
2067,1692887455861264356,1692887455775772694,4686.615,"[0.2975563704967499, 0.1952625960111618, -0.8748632073402405, -0.32855314016342163]","[142.92495727539062, 40.46251678466797, -168.9265899658203]"
2068,1692887455869017573,1692887455775772694,4686.62,"[0.2973836064338684, 0.19570404291152954, -0.874450147151947, -0.3295450806617737]","[142.7987823486328, 40.47233200073242, -168.91465759277344]"
2069,1692887455875105028,1692887455876350008,4686.625,"[0.2972961962223053, 0.19585981965065002, -0.8741264939308167, -0.33038878440856934]","[142.68060302734375, 40.47895431518555, -168.9364471435547]"
2070,1692887455881833495,1692887455876350008,4686.63,"[0.29712995886802673, 0.1960982382297516, -0.8739060759544373, -0.3309797942638397]","[142.60537719726562, 40.47651672363281, -168.93002319335938]"
2071,1692887455887890219,1692887455876350008,4686.635,"[0.29699432849884033, 0.19648367166519165, -0.873668372631073, -0.33150002360343933]","[142.5467529296875, 40.48264694213867, -168.90127563476562]"
2072,1692887455894276754,1692887455876350008,4686.64,"[0.29693466424942017, 0.1967483013868332, -0.8734592795372009, -0.3319470286369324]","[142.49240112304688, 40.491912841796875, -168.8878936767578]"
2073,1692887455900418426,1692887455876350008,4686.645,"[0.29683899879455566, 0.1970016211271286, -0.8733232617378235, -0.3322403132915497]","[142.4612579345703, 40.494598388671875, -168.86605834960938]"
